Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
30-05-2023 17:14,86.165.141.178,19.155.138.245,44364,53766,ICMP,1181,Control,DNS,,14.95,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Vritika Shukla,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_2 rv:4.0; ti-ET) AppleWebKit/533.22.7 (KHTML, like Gecko) Version/5.0.4 Safari/533.22.7",Segment A,"Howrah, Sikkim",,,Alert Data,Server
30-06-2020 01:24,70.228.121.60,204.219.67.217,11307,36569,TCP,907,Control,DNS,,12.1,,Malware,Known Pattern B,Logged,Medium,Zaina Ganguly,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/5.1),Segment B,"Varanasi, Telangana",107.248.33.137,Log Data,,Firewall
07-07-2020 03:50,201.86.3.78,13.200.168.199,62568,27834,ICMP,1427,Data,HTTP,IoC Detected,3.33,,Intrusion,Known Pattern A,Ignored,High,Mamooty Upadhyay,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/5.0),Segment B,"Indore, Rajasthan",,,,Server
18-03-2020 07:33,61.152.211.241,155.90.185.195,16019,14834,UDP,793,Control,HTTP,IoC Detected,18.93,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Kavya Shroff,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/28.0.898.0 Mobile/27T928 Safari/536.1",Segment B,"Ballia, Jharkhand",,,,Server
09-03-2020 20:24,46.229.143.176,218.214.206.217,54052,10368,ICMP,686,Control,DNS,,96.83,,DDoS,Known Pattern A,Ignored,Low,Ishaan Kumer,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/3.0),Segment B,"Gopalpur, Andhra Pradesh",,,,Server
07-07-2023 19:15,38.130.51.208,190.9.156.57,40014,9720,UDP,1092,Data,DNS,,82.75,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Lavanya Sule,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/531.1.7 (KHTML, like Gecko) Version/5.1 Safari/531.1.7",Segment C,"Rewa, Uttarakhand",138.40.118.172,Log Data,,Firewall
25-12-2022 22:00,27.57.214.142,46.220.52.17,55034,52843,UDP,492,Data,HTTP,,88.16,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Kabir Tak,Opera/8.73.(Windows CE; as-IN) Presto/2.9.164 Version/12.00,Segment A,"Surendranagar Dudhrej, Sikkim",,,Alert Data,Server
12-04-2021 15:06,86.45.110.141,92.133.40.138,31548,18263,UDP,811,Data,FTP,IoC Detected,45.33,,Malware,Known Pattern B,Blocked,Medium,Urvi Warrior,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/5.0),Segment C,"Begusarai, Andhra Pradesh",,,,Server
20-04-2021 21:58,29.187.204.185,178.79.44.158,14156,14806,ICMP,1444,Control,HTTP,IoC Detected,91.08,,Intrusion,Known Pattern A,Logged,Low,Riya Aggarwal,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.25.5 (KHTML, like Gecko) Version/5.0.3 Safari/534.25.5",Segment A,"Latur, Himachal Pradesh",,,Alert Data,Firewall
06-06-2023 06:31,168.230.63.34,170.34.138.235,7828,38216,UDP,423,Control,DNS,,45.27,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Dharmajan Balakrishnan,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; brx-IN) AppleWebKit/532.30.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6532.30.6",Segment B,"Proddatur, Jharkhand",65.202.47.241,Log Data,,Firewall
11-07-2021 05:34,221.187.162.221,174.67.68.203,53318,29162,TCP,744,Data,HTTP,IoC Detected,51.59,,Malware,Known Pattern B,Ignored,Low,Shalv Bajaj,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/54.0.856.0 Safari/535.1",Segment A,"Bhatpara, Tamil Nadu",,Log Data,Alert Data,Firewall
24-12-2020 16:18,199.219.72.118,159.213.20.78,15743,33364,TCP,173,Control,HTTP,IoC Detected,73.69,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Vihaan Bava,Opera/8.12.(X11; Linux x86_64; am-ET) Presto/2.9.176 Version/11.00,Segment C,"Raipur, Odisha",,Log Data,Alert Data,Server
13-09-2023 02:42,44.24.112.64,71.28.47.114,27274,28937,ICMP,340,Data,HTTP,,27.25,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Indrajit Chahal,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/62.0.877.0 Safari/532.1",Segment B,"Giridih, Himachal Pradesh",,,,Server
23-01-2023 09:24,107.70.70.221,38.176.49.37,13393,3334,ICMP,1082,Control,FTP,,81.43,Alert Triggered,Malware,Known Pattern A,Logged,Low,Faiyaz Madan,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/39.0.895.0 Safari/533.0",Segment A,"Thanjavur, Uttarakhand",33.159.69.159,Log Data,,Server
05-04-2022 01:54,118.36.129.69,31.41.38.21,35332,61817,ICMP,876,Control,DNS,,89.28,,Intrusion,Known Pattern A,Blocked,Low,Vanya Barman,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_8) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/36.0.860.0 Safari/536.2",Segment A,"Warangal, Meghalaya",189.22.11.33,,,Firewall
30-09-2020 07:06,76.111.202.72,42.40.168.103,47821,52974,UDP,1319,Data,DNS,IoC Detected,43.95,,Intrusion,Known Pattern A,Ignored,Medium,Raunak Varghese,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/30.0.805.0 Mobile/05B962 Safari/535.1",Segment B,"Darbhanga, Haryana",,Log Data,,Firewall
06-08-2023 09:00,148.126.105.201,125.5.69.191,4384,31482,TCP,976,Data,DNS,IoC Detected,1.31,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Jiya Keer,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; mn-MN) AppleWebKit/535.29.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6535.29.7",Segment A,"Gwalior, Nagaland",,,Alert Data,Firewall
20-11-2022 04:12,130.204.139.35,165.165.89.101,27807,53451,UDP,985,Control,HTTP,,98.14,Alert Triggered,Malware,Known Pattern B,Logged,High,Prisha Loyal,Opera/9.66.(X11; Linux i686; wo-SN) Presto/2.9.180 Version/10.00,Segment A,"South Dumdum, Uttar Pradesh",,,,Server
17-03-2020 07:02,100.247.164.6,154.189.148.49,39737,17067,ICMP,902,Data,FTP,IoC Detected,84.95,,Malware,Known Pattern A,Logged,Medium,Himmat Warrior,"Mozilla/5.0 (Linux; Android 4.1.1) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/30.0.842.0 Safari/534.1",Segment B,"Kurnool, Karnataka",,,Alert Data,Firewall
08-08-2020 23:19,88.204.79.6,64.153.177.110,16224,48472,UDP,889,Control,HTTP,IoC Detected,14.56,,Malware,Known Pattern B,Blocked,Medium,Armaan Thaker,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; bg-BG) AppleWebKit/531.43.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6531.43.2",Segment C,"Vijayanagaram, Sikkim",94.34.21.82,Log Data,,Firewall
21-03-2022 14:41,149.253.227.55,77.40.158.129,31907,51180,TCP,1492,Data,HTTP,,31.8,,Malware,Known Pattern B,Logged,Medium,Yashvi Sundaram,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.28.7 (KHTML, like Gecko) Version/5.0 Safari/534.28.7",Segment B,"Chandigarh, Manipur",,Log Data,,Firewall
13-02-2023 19:15,160.148.168.183,214.36.26.162,26586,17971,UDP,787,Control,DNS,IoC Detected,3.7,Alert Triggered,Malware,Known Pattern B,Logged,Low,Reyansh Singhal,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/3.0),Segment A,"Pune, Himachal Pradesh",108.175.178.25,,,Server
13-10-2022 04:35,75.160.180.145,149.125.243.212,25179,13739,ICMP,1070,Control,HTTP,,97.64,,Intrusion,Known Pattern B,Logged,Medium,Jayesh Jani,Opera/8.41.(X11; Linux i686; li-NL) Presto/2.9.183 Version/12.00,Segment C,"Rajkot, Tamil Nadu",31.73.203.250,,,Server
24-11-2021 20:11,169.21.155.127,171.38.239.42,47513,9156,UDP,1455,Control,FTP,IoC Detected,58.19,Alert Triggered,DDoS,Known Pattern A,Ignored,High,Jivika Lad,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/3588-09-29 00:44:47 Firefox/6.0,Segment C,"Gudivada, Punjab",4.152.115.150,,,Firewall
31-12-2021 11:46,92.192.73.229,72.77.74.9,12215,50585,TCP,640,Control,HTTP,,10.44,Alert Triggered,Intrusion,Known Pattern A,Blocked,Medium,Vedika Bawa,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_1 rv:5.0; ne-NP) AppleWebKit/532.19.1 (KHTML, like Gecko) Version/5.0.5 Safari/532.19.1",Segment C,"Maheshtala, Chhattisgarh",,Log Data,Alert Data,Server
25-10-2021 04:23,129.189.216.143,197.202.27.160,19199,27928,ICMP,1178,Data,HTTP,IoC Detected,5.39,Alert Triggered,Malware,Known Pattern B,Ignored,High,Ira Kapadia,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/3.0),Segment C,"Tirunelveli, Gujarat",57.192.174.154,Log Data,Alert Data,Server
25-04-2022 20:26,60.223.224.39,218.187.232.192,26123,7023,ICMP,158,Data,HTTP,IoC Detected,91.79,,Intrusion,Known Pattern A,Ignored,Medium,Ivan Balan,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/12.3m4752.0 Mobile/37X129 Safari/534.2",Segment B,"Raipur, Himachal Pradesh",45.57.200.181,,,Server
17-03-2022 23:44,172.26.245.135,21.131.246.181,22345,60531,ICMP,1409,Data,FTP,IoC Detected,70.26,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Anay Wagle,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/4.1),Segment C,"Ichalkaranji, Himachal Pradesh",169.0.178.199,,Alert Data,Server
03-11-2022 14:58,57.64.88.197,117.180.242.111,55305,60529,UDP,866,Control,DNS,,86.55,,Malware,Known Pattern A,Ignored,Medium,Miraan Rastogi,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/5356-06-27 08:49:17 Firefox/3.6.8,Segment B,"Bihar Sharif, Manipur",120.90.41.194,Log Data,,Firewall
31-03-2023 19:19,144.98.223.88,121.165.184.11,48262,22039,TCP,343,Data,HTTP,IoC Detected,11.11,,Malware,Known Pattern B,Blocked,Medium,Zeeshan Kota,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_6 rv:3.0; is-IS) AppleWebKit/531.27.6 (KHTML, like Gecko) Version/4.0.5 Safari/531.27.6",Segment C,"Chennai, Chhattisgarh",,,,Firewall
22-11-2020 13:01,217.68.188.168,197.49.231.196,22623,16469,ICMP,531,Data,FTP,,71.02,,DDoS,Known Pattern B,Ignored,Low,Biju Varkey,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/3.1),Segment C,"Rajahmundry, Telangana",154.194.95.26,Log Data,,Server
05-04-2020 09:55,205.63.22.106,64.111.164.43,28872,35773,ICMP,1387,Control,DNS,,51.68,,Malware,Known Pattern B,Ignored,Medium,Nayantara Tak,Opera/8.19.(Windows NT 5.01; fa-IR) Presto/2.9.186 Version/12.00,Segment C,"Pallavaram, West Bengal",,Log Data,Alert Data,Firewall
09-12-2020 14:27,216.215.211.18,183.6.121.71,33910,47951,TCP,715,Control,HTTP,,43.23,,DDoS,Known Pattern A,Ignored,High,Ryan Kulkarni,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/535.37.2 (KHTML, like Gecko) Version/5.1 Safari/535.37.2",Segment C,"Patiala, Himachal Pradesh",,Log Data,,Firewall
30-10-2022 05:51,62.75.113.77,216.196.28.158,42864,48696,ICMP,765,Control,DNS,IoC Detected,47.31,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Arnav Krish,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; wal-ET) AppleWebKit/535.33.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6535.33.7",Segment C,"Ranchi, Sikkim",199.194.2.180,Log Data,Alert Data,Server
18-10-2020 14:09,59.130.224.255,74.58.58.46,52040,21434,TCP,646,Data,DNS,,77.67,,Intrusion,Known Pattern B,Ignored,Low,Jhanvi Wable,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/17.4p9123.0 Mobile/12W876 Safari/533.1",Segment C,"Ballia, Haryana",69.20.130.97,,,Server
07-07-2023 17:18,174.146.252.123,107.24.14.107,48973,47133,TCP,1142,Control,HTTP,IoC Detected,20.66,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Prerak Kadakia,Opera/8.32.(Windows NT 5.01; bho-IN) Presto/2.9.190 Version/11.00,Segment A,"Bhiwandi, Nagaland",71.203.202.3,,,Server
10-07-2023 14:54,43.21.38.240,41.177.63.177,8137,20031,ICMP,1005,Control,FTP,IoC Detected,90.92,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Sara Chaudhuri,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_1; rv:1.9.5.20) Gecko/9425-09-03 04:26:45 Firefox/3.8,Segment C,"Bhiwandi, Andhra Pradesh",146.150.74.88,,Alert Data,Firewall
18-06-2022 23:08,140.199.137.100,117.235.111.116,55509,5152,ICMP,984,Data,FTP,,64.89,,DDoS,Known Pattern A,Logged,Low,Lagan Manne,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/45.0.887.0 Mobile/60A322 Safari/531.0",Segment B,"Raurkela Industrial Township, Sikkim",,,,Server
11-08-2023 09:21,144.25.158.239,109.197.80.147,41801,19629,UDP,512,Data,HTTP,IoC Detected,77.07,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Samarth Devi,Opera/8.58.(X11; Linux i686; ia-FR) Presto/2.9.173 Version/10.00,Segment A,"Bhimavaram, Madhya Pradesh",179.208.214.250,,,Server
03-10-2021 00:19,206.106.57.176,81.164.233.152,62889,50054,UDP,1191,Data,DNS,IoC Detected,53.38,,Intrusion,Known Pattern A,Logged,Low,Rasha Dugar,Mozilla/5.0 (Windows NT 6.2; uk-UA; rv:1.9.1.20) Gecko/7850-03-24 23:58:00 Firefox/3.6.13,Segment B,"Loni, Himachal Pradesh",,Log Data,Alert Data,Server
28-06-2023 04:34,123.171.184.232,110.132.126.21,45613,2799,ICMP,527,Control,DNS,,22.74,,DDoS,Known Pattern A,Logged,High,Seher Rajagopalan,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/48.0.898.0 Mobile/38F011 Safari/534.2",Segment A,"Raurkela Industrial Township, Odisha",,Log Data,,Firewall
04-01-2021 15:33,164.100.122.239,98.123.107.77,59752,42693,TCP,1388,Control,FTP,,81.87,,Malware,Known Pattern B,Blocked,High,Shayak Tank,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_4 rv:5.0; ru-RU) AppleWebKit/531.39.5 (KHTML, like Gecko) Version/4.0.3 Safari/531.39.5",Segment B,"Bihar Sharif, Jharkhand",,,,Firewall
19-08-2023 16:40,90.212.23.56,68.159.228.93,51523,35455,TCP,425,Control,DNS,,98.62,,DDoS,Known Pattern A,Logged,High,Tanya Char,Mozilla/5.0 (Android 4.3.1; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0,Segment A,"Muzaffarnagar, Maharashtra",,,Alert Data,Firewall
11-08-2023 07:44,24.22.149.26,146.21.102.253,13158,15042,UDP,491,Control,FTP,,14.41,,DDoS,Known Pattern B,Blocked,High,Nirvaan Sant,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/29.0.868.0 Safari/534.0",Segment C,"Phusro, Madhya Pradesh",,,,Firewall
13-03-2023 10:14,194.234.162.202,147.51.254.72,18221,25776,ICMP,668,Control,HTTP,IoC Detected,41.28,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Neysa Karnik,Mozilla/5.0 (Android 4.0.3; Mobile; rv:66.0) Gecko/66.0 Firefox/66.0,Segment A,"Kozhikode, Telangana",,Log Data,Alert Data,Server
31-01-2021 02:34,123.137.242.84,218.199.100.246,23041,49310,TCP,1127,Data,DNS,,36.28,,DDoS,Known Pattern B,Logged,High,Seher Madan,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/3.0),Segment B,"Medininagar, Uttarakhand",53.190.254.195,,Alert Data,Firewall
08-10-2020 04:36,72.133.31.200,105.23.80.132,62891,50690,TCP,1292,Control,FTP,IoC Detected,61.3,Alert Triggered,Malware,Known Pattern A,Ignored,High,Rohan Raman,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; ky-KG) AppleWebKit/532.37.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6532.37.5",Segment A,"Nanded, Jharkhand",63.177.185.241,,,Firewall
15-07-2020 06:22,192.71.135.165,9.53.243.2,2887,60489,UDP,1026,Data,DNS,IoC Detected,36.95,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Abram Baral,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/3.0),Segment B,"Dindigul, Uttarakhand",,,Alert Data,Firewall
24-03-2020 05:59,175.197.78.254,78.172.11.97,40397,45649,TCP,712,Control,FTP,IoC Detected,55.44,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Rati Thaker,Opera/8.95.(X11; Linux x86_64; ik-CA) Presto/2.9.164 Version/12.00,Segment A,"Pudukkottai, Odisha",157.200.212.102,Log Data,Alert Data,Firewall
20-12-2021 10:55,52.60.84.83,144.62.44.31,54438,5822,ICMP,1310,Data,HTTP,,69.73,,Malware,Known Pattern A,Ignored,Medium,Indrans Sarma,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_5) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/17.0.897.0 Safari/536.1",Segment B,"Bhilwara, Goa",,,Alert Data,Firewall
19-08-2022 13:09,46.227.63.254,202.242.212.55,20302,11700,UDP,1409,Data,HTTP,IoC Detected,2.88,,Intrusion,Known Pattern A,Logged,Medium,Shanaya Hari,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; lij-IT) AppleWebKit/533.41.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6533.41.2",Segment C,"Narasaraopet, West Bengal",,Log Data,Alert Data,Server
22-12-2021 06:08,55.254.137.72,207.157.165.225,33051,29949,UDP,939,Data,HTTP,IoC Detected,23.53,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Vidur Sahni,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/13.7o5755.0 Mobile/23T003 Safari/531.0",Segment B,"Raebareli, Chhattisgarh",26.200.188.79,Log Data,,Firewall
21-06-2023 00:16,158.64.80.181,47.104.175.219,39597,14517,UDP,361,Control,DNS,,97.16,Alert Triggered,Intrusion,Known Pattern B,Blocked,Low,Kaira Mani,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/4.0),Segment B,"Tiruchirappalli, Madhya Pradesh",164.37.118.99,,,Server
20-10-2021 10:04,205.187.4.102,204.181.156.0,58860,54145,ICMP,723,Control,FTP,,32.02,,Malware,Known Pattern B,Ignored,Medium,Bhamini Maharaj,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_5; rv:1.9.2.20) Gecko/7234-09-08 11:51:51 Firefox/8.0,Segment A,"Jehanabad, Arunachal Pradesh",139.112.208.9,,,Firewall
29-05-2022 09:29,73.162.206.250,73.201.71.6,63422,60576,TCP,1409,Data,DNS,IoC Detected,2.26,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Dhanuk Shankar,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/533.28.1 (KHTML, like Gecko) Version/5.0 Safari/533.28.1",Segment B,"Raipur, Nagaland",190.109.248.37,Log Data,Alert Data,Firewall
26-04-2022 14:58,139.195.148.49,193.199.239.126,16307,12755,ICMP,354,Control,HTTP,,10.59,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Vanya Sabharwal,Opera/9.12.(X11; Linux i686; id-ID) Presto/2.9.176 Version/12.00,Segment C,"Dehradun, Tamil Nadu",,,Alert Data,Server
25-07-2023 05:14,50.222.101.194,18.182.113.129,30570,50212,UDP,876,Control,FTP,IoC Detected,4.38,Alert Triggered,Malware,Known Pattern A,Logged,Medium,Vidur Sinha,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/533.41.3 (KHTML, like Gecko) Version/4.0.3 Safari/533.41.3",Segment B,"Secunderabad, Manipur",,,,Server
17-08-2023 00:55,215.251.119.225,157.91.254.247,25983,4283,UDP,254,Data,HTTP,,75.09,,DDoS,Known Pattern A,Ignored,Low,Adah Sheth,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/4.1),Segment C,"Jorhat, Kerala",200.198.111.46,,Alert Data,Server
07-06-2022 09:29,194.248.29.212,206.207.199.114,58743,25449,UDP,1100,Data,FTP,,28.13,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Tejas Garg,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/13.0.802.0 Mobile/31Q401 Safari/534.0",Segment A,"Madhyamgram, Arunachal Pradesh",,Log Data,Alert Data,Firewall
24-10-2021 19:49,51.131.211.140,48.127.124.127,52181,46157,TCP,574,Data,FTP,,26.7,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Faiyaz Raj,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/4992-09-28 05:23:51 Firefox/3.8,Segment A,"Tiruppur, Odisha",,,,Server
31-03-2023 16:02,36.70.101.165,33.185.161.157,7193,39284,ICMP,167,Control,DNS,,98.88,,Intrusion,Known Pattern A,Logged,Low,Hiran Kalla,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.18.5 (KHTML, like Gecko) Version/4.0.1 Safari/534.18.5",Segment C,"Panipat, West Bengal",,Log Data,Alert Data,Firewall
02-02-2023 22:53,63.65.61.99,145.138.218.23,13042,10486,UDP,814,Control,DNS,IoC Detected,81.92,,Malware,Known Pattern A,Logged,Low,Reyansh Yogi,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/54.0.870.0 Safari/531.0",Segment C,"Pudukkottai, Odisha",147.233.203.201,,,Firewall
20-10-2022 14:11,196.194.50.241,215.5.7.197,29637,50534,UDP,121,Data,FTP,,31.48,,Malware,Known Pattern A,Ignored,High,Drishya Sekhon,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/534.40.1 (KHTML, like Gecko) Version/5.1 Safari/534.40.1",Segment A,"Etawah, Punjab",,Log Data,,Firewall
11-06-2023 18:05,45.62.161.202,31.226.121.151,65102,45442,UDP,863,Control,HTTP,IoC Detected,60.18,,Malware,Known Pattern B,Ignored,Low,Abram Mannan,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_9; rv:1.9.5.20) Gecko/8742-01-16 23:45:21 Firefox/3.8,Segment C,"Suryapet, Uttarakhand",72.64.231.80,,Alert Data,Server
28-01-2021 14:22,46.144.162.187,55.136.160.245,37151,12711,ICMP,187,Data,HTTP,,70.62,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Zeeshan Bhargava,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/26.0.852.0 Safari/532.2",Segment C,"Warangal, Uttar Pradesh",38.3.249.30,,Alert Data,Server
28-07-2022 12:21,123.195.89.57,91.194.147.130,51862,11423,UDP,1347,Data,DNS,,81.66,Alert Triggered,DDoS,Known Pattern A,Blocked,High,Devansh Chawla,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_2; rv:1.9.2.20) Gecko/6720-07-18 17:32:15 Firefox/3.6.6,Segment B,"Gwalior, Goa",193.72.233.156,,,Firewall
08-09-2023 16:35,87.204.43.49,116.107.209.186,54995,28483,ICMP,709,Control,FTP,,70.34,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Ritvik Banerjee,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/4.0),Segment C,"Phagwara, Chhattisgarh",45.248.219.153,,,Firewall
22-08-2021 15:05,89.77.186.73,206.207.48.46,42812,8453,ICMP,591,Control,DNS,IoC Detected,1.19,,Intrusion,Known Pattern A,Logged,Low,Nitya Jayaraman,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/5.0),Segment A,"Dharmavaram, Jharkhand",203.195.190.10,,,Firewall
20-08-2021 11:49,175.156.131.104,59.14.235.25,16640,37110,TCP,1043,Data,DNS,,20.86,Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Shamik Krishnamurthy,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/5.1),Segment B,"North Dumdum, Haryana",,,,Server
03-06-2021 18:53,31.216.17.77,5.35.109.169,5626,53262,UDP,226,Control,FTP,,46.97,Alert Triggered,DDoS,Known Pattern B,Logged,Low,Manikya Dasgupta,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; is-IS) AppleWebKit/531.36.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6531.36.7",Segment B,"Sultan Pur Majra, Arunachal Pradesh",68.233.131.197,,,Firewall
19-03-2021 20:59,158.120.65.227,150.9.27.19,49851,27301,ICMP,631,Control,FTP,,23.82,,Malware,Known Pattern A,Ignored,High,Kaira Dhaliwal,Opera/9.34.(Windows NT 5.0; sv-FI) Presto/2.9.186 Version/11.00,Segment A,"Meerut, Telangana",,Log Data,,Firewall
09-03-2020 06:51,124.124.105.74,47.212.142.21,13197,54254,ICMP,609,Control,FTP,IoC Detected,56,Alert Triggered,DDoS,Known Pattern B,Logged,Medium,Drishya Khalsa,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/3.0),Segment A,"Agra, Karnataka",191.144.89.157,,,Firewall
08-02-2021 00:59,10.90.47.5,117.97.204.110,51264,36338,ICMP,1132,Data,HTTP,IoC Detected,15.8,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Krish Bajwa,"Mozilla/5.0 (Linux; Android 10) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/28.0.892.0 Safari/534.2",Segment A,"Khora , Manipur",77.239.33.83,Log Data,Alert Data,Server
